id_student,score_kuesioner,studied_credits,date_registration,final_result,label
125535,1.0,120,-45.0,Pass,1
125777,93.5,30,-29.0,Withdrawn,0
125830,85.0,120,-9.0,Withdrawn,0
125996,79.0,60,-45.0,Pass,1
126074,0.0,120,-136.0,Withdrawn,0
126088,60.0,120,-64.0,Fail,0
126322,72.5,60,-106.0,Pass,1
126337,46.0,75,-101.0,Withdrawn,0
126394,86.5,120,-17.0,Pass,1
126395,47.0,30,-257.0,Pass,1
126411,100.0,60,-124.0,Fail,0
126450,91.0,60,-66.0,Pass,1
126608,71.0,60,-24.0,Pass,1
126713,70.0,120,-18.0,Pass,1
126769,100.0,60,-107.0,Pass,1
126800,1.0,120,-71.0,Pass,1
126812,54.0,120,-46.0,Withdrawn,0
126912,76.5,60,-143.0,Fail,0
127179,66.0,60,-81.0,Withdrawn,0
127580,74.0,60,-29.0,Pass,1
127582,69.0,180,-31.0,Pass,1
127642,90.0,120,-32.0,Pass,1
127988,72.0,150,-26.0,Pass,1
128072,67.0,120,-15.0,Withdrawn,0
128132,85.5,60,-47.0,Pass,1
128142,80.0,60,-108.0,Fail,0
128348,52.0,60,-26.0,Withdrawn,0
128386,82.5,60,-47.0,Fail,0
128510,80.0,180,-185.0,Withdrawn,0
128656,77.0,60,-24.0,Pass,1
128678,48.0,90,-163.0,Fail,0
128791,68.0,60,-23.0,Withdrawn,0
128817,66.0,60,-53.0,Withdrawn,0
128889,77.0,120,-12.0,Pass,1
128929,100.0,145,-150.0,Distinction,1
128965,71.0,60,-145.0,Pass,1
128968,83.5,60,-46.0,Pass,1
128971,86.0,30,-26.0,Pass,1
129198,44.0,150,-29.0,Withdrawn,0
129212,72.5,30,-109.0,Distinction,1
129638,40.0,30,-29.0,Withdrawn,0
129878,5.0,45,-172.0,Fail,0
129907,94.0,60,-18.0,Distinction,1
129955,85.0,60,-197.0,Withdrawn,0
129989,95.0,60,-86.0,Distinction,1
130003,79.5,60,-50.0,Fail,0
130013,85.0,60,-71.0,Pass,1
130034,78.0,60,-82.0,Pass,1
130403,71.0,60,-22.0,Pass,1
130409,67.5,60,-143.0,Pass,1
130467,80.0,60,-193.0,Pass,1
130547,63.0,60,-25.0,Pass,1
130636,57.0,60,-68.0,Pass,1
130658,78.5,60,-60.0,Pass,1
130671,86.5,90,-150.0,Withdrawn,0
130992,83.5,60,-121.0,Pass,1
131051,91.0,60,-54.0,Pass,1
131145,75.5,90,-54.0,Distinction,1
131152,95.0,120,-143.0,Fail,0
131222,83.5,60,-143.0,Pass,1
131235,37.0,60,-58.0,Withdrawn,0
131272,79.0,120,-65.0,Pass,1
131314,65.0,30,-123.0,Pass,1
131390,81.0,60,-115.0,Pass,1
131538,85.0,60,-72.0,Pass,1
131597,87.5,430,-52.0,Pass,1
131609,30.0,90,-16.0,Withdrawn,0
131612,100.0,60,-107.0,Pass,1
131695,46.0,120,-128.0,Withdrawn,0
131776,95.0,60,-35.0,Pass,1
131820,87.5,30,-11.0,Fail,0
131933,82.0,30,-75.0,Withdrawn,0
132123,96.0,60,-23.0,Pass,1
132157,77.5,60,-32.0,Fail,0
132401,93.0,60,-90.0,Fail,0
132423,85.0,240,-45.0,Withdrawn,0
132453,66.5,60,-30.0,Pass,1
132475,70.5,60,-100.0,Pass,1
132477,81.0,60,-25.0,Pass,1
132511,75.0,120,-144.0,Fail,0
132626,77.0,60,-39.0,Withdrawn,0
132924,1.0,60,-150.0,Fail,0
132932,37.5,30,-4.0,Pass,1
132972,88.5,240,-23.0,Pass,1
132976,63.0,120,-75.0,Pass,1
133019,82.5,60,-11.0,Pass,1
133068,93.0,60,-106.0,Pass,1
133104,87.0,120,-26.0,Distinction,1
133155,93.5,60,-55.0,Pass,1
133185,86.0,120,-24.0,Pass,1
133322,73.5,60,-24.0,Fail,0
133365,65.0,60,-45.0,Pass,1
133419,89.0,120,-14.0,Withdrawn,0
133718,74.0,60,-25.0,Fail,0
133748,87.0,70,-61.0,Fail,0
133816,64.0,60,-15.0,Pass,1
133922,78.0,60,-110.0,Pass,1
134025,86.5,60,-166.0,Withdrawn,0
134123,82.5,30,-10.0,Pass,1
134143,87.0,60,-96.0,Distinction,1
134188,73.0,60,-55.0,Pass,1
134190,78.0,120,-70.0,Withdrawn,0
134212,90.0,60,-37.0,Pass,1
134243,70.0,90,-93.0,Pass,1
134260,74.5,90,-108.0,Pass,1
134336,70.5,60,-58.0,Fail,0
134563,86.0,60,-46.0,Pass,1
134847,79.5,120,-33.0,Withdrawn,0
134851,84.0,120,-109.0,Pass,1
134920,60.0,60,-32.0,Fail,0
134982,51.0,120,-24.0,Withdrawn,0
135075,80.0,60,-102.0,Pass,1
135280,88.5,120,-23.0,Distinction,1
135330,52.0,60,-22.0,Fail,0
135385,56.0,60,-69.0,Pass,1
135400,57.0,60,-32.0,Withdrawn,0
135471,86.0,60,-149.0,Distinction,1
135763,83.0,40,-103.0,Pass,1
135792,65.0,60,-142.0,Fail,0
135999,55.0,60,-28.0,Withdrawn,0
136054,83.5,90,-46.0,Pass,1
136135,65.0,90,-17.0,Pass,1
136335,92.0,90,-25.0,Withdrawn,0
136793,75.0,60,-28.0,Pass,1
136894,83.5,90,-130.0,Pass,1
136944,87.5,90,-26.0,Withdrawn,0
137150,45.0,60,-139.0,Withdrawn,0
137281,56.0,180,-129.0,Fail,0
137603,65.0,60,-184.0,Pass,1
137873,72.0,60,-195.0,Pass,1
137903,77.0,60,-23.0,Pass,1
138204,80.0,60,-27.0,Fail,0
138289,77.5,60,-44.0,Fail,0
138407,1.0,60,-157.0,Withdrawn,0
138416,77.0,60,-171.0,Pass,1
138704,82.0,60,-17.0,Pass,1
138709,33.0,60,-16.0,Withdrawn,0
138710,60.0,30,-74.0,Pass,1
138715,62.0,60,-94.0,Withdrawn,0
138861,99.0,90,-12.0,Distinction,1
138920,76.0,60,-30.0,Fail,0
138997,56.0,45,-116.0,Fail,0
139033,55.0,60,-46.0,Fail,0
139190,94.5,150,-113.0,Pass,1
139206,88.0,60,-23.0,Distinction,1
139250,92.0,60,-52.0,Distinction,1
139278,92.0,60,-169.0,Fail,0
139329,72.5,60,-95.0,Pass,1
139549,68.5,60,-99.0,Pass,1
139701,86.0,90,-102.0,Fail,0
139843,40.0,60,-139.0,Fail,0
139949,95.5,60,-48.0,Pass,1
140060,87.0,50,-30.0,Distinction,1
140518,92.0,60,-96.0,Fail,0
140719,84.0,240,-107.0,Fail,0
140807,82.0,60,-148.0,Pass,1
140866,87.0,60,-66.0,Pass,1
140907,85.0,120,-23.0,Pass,1
141301,84.0,150,-137.0,Withdrawn,0
141355,77.0,240,-61.0,Pass,1
141377,65.0,345,-110.0,Withdrawn,0
141430,86.5,60,-59.0,Pass,1
141497,67.0,60,-103.0,Fail,0
141506,75.0,60,-28.0,Fail,0
141648,96.0,120,-116.0,Pass,1
141823,58.0,120,-47.0,Withdrawn,0
141827,70.0,30,-114.0,Pass,1
141949,89.0,60,-60.0,Pass,1
142092,100.0,120,-94.0,Distinction,1
142310,80.0,180,-94.0,Pass,1
142324,100.0,60,-23.0,Fail,0
142326,65.0,60,-37.0,Pass,1
142339,93.0,60,-140.0,Distinction,1
142819,80.0,90,-24.0,Pass,1
142935,70.0,60,-23.0,Pass,1
142990,14.0,30,-75.0,Fail,0
143350,84.0,90,-43.0,Pass,1
143711,88.0,60,-43.0,Distinction,1
143741,87.0,120,-16.0,Distinction,1
143755,96.0,60,-144.0,Pass,1
144448,94.0,110,-61.0,Distinction,1
144562,74.0,90,-59.0,Fail,0
144745,82.0,30,-51.0,Pass,1
144747,84.5,150,-27.0,Distinction,1
144801,61.0,60,-67.0,Pass,1
144895,69.0,60,-152.0,Pass,1
144908,84.0,60,-71.0,Withdrawn,0
144923,67.5,120,-29.0,Fail,0
144959,82.0,120,-143.0,Withdrawn,0
145114,77.5,60,-130.0,Fail,0
145130,75.0,120,-36.0,Pass,1
145280,100.0,60,-116.0,Pass,1
145282,99.0,60,-67.0,Distinction,1
145388,70.0,30,-5.0,Fail,0
145490,56.0,180,-15.0,Fail,0
145544,88.5,60,-45.0,Pass,1
145578,65.0,120,-68.0,Withdrawn,0
145640,94.5,60,-74.0,Distinction,1
145770,41.0,60,-87.0,Withdrawn,0
146165,81.5,60,-37.0,Pass,1
146188,52.0,60,-132.0,Fail,0
146485,88.0,90,-115.0,Fail,0
146503,67.0,120,-30.0,Pass,1
146600,93.5,120,-141.0,Pass,1
146651,75.5,60,-24.0,Fail,0
146666,60.0,120,-29.0,Fail,0
146679,74.0,210,-23.0,Withdrawn,0
146738,83.5,60,-31.0,Distinction,1
146943,85.0,120,-161.0,Withdrawn,0
146974,87.0,90,-44.0,Pass,1
147168,90.0,60,-289.0,Pass,1
147307,63.0,60,-79.0,Withdrawn,0
147328,80.0,60,-96.0,Pass,1
147675,50.0,30,-158.0,Withdrawn,0
147715,85.0,60,-43.0,Fail,0
147756,77.0,120,-92.0,Fail,0
147793,52.0,90,-138.0,Withdrawn,0
147876,92.0,60,-53.0,Fail,0
148008,63.0,60,-75.0,Fail,0
148282,46.0,30,-60.0,Fail,0
148328,86.5,90,-58.0,Withdrawn,0
148414,90.0,60,-155.0,Pass,1
148427,92.5,120,-113.0,Pass,1
148993,86.0,60,-174.0,Withdrawn,0
149178,85.0,60,-18.0,Pass,1
149567,76.0,60,-10.0,Withdrawn,0
149680,83.5,120,-135.0,Pass,1
149693,81.0,60,-53.0,Pass,1
149741,70.0,60,-74.0,Pass,1
149962,67.0,60,-92.0,Pass,1
149964,79.0,240,-75.0,Withdrawn,0
150121,50.0,210,-191.0,Fail,0
150282,85.5,60,-16.0,Pass,1
150398,1.0,60,-77.0,Distinction,1
150578,71.0,60,-110.0,Fail,0
150763,69.0,100,-54.0,Pass,1
151358,54.0,150,-44.0,Pass,1
151465,76.0,60,-55.0,Pass,1
151549,72.0,30,-95.0,Fail,0
151587,73.0,120,-129.0,Withdrawn,0
151697,93.0,60,-23.0,Pass,1
151745,60.0,90,-80.0,Pass,1
151800,74.0,60,-47.0,Fail,0
151917,90.0,60,-80.0,Fail,0
152153,83.5,60,-93.0,Withdrawn,0
152320,78.0,60,-118.0,Withdrawn,0
152428,70.0,120,-24.0,Pass,1
152524,97.5,120,-94.0,Distinction,1
152587,81.0,90,-50.0,Pass,1
152626,78.0,60,-34.0,Pass,1
152668,71.0,60,-72.0,Withdrawn,0
152671,87.5,30,-22.0,Distinction,1
152887,92.0,60,-32.0,Withdrawn,0
152910,86.0,60,-8.0,Pass,1
152917,90.0,150,-56.0,Distinction,1
152929,86.5,60,-104.0,Pass,1
152962,80.0,30,-26.0,Pass,1
152973,1.0,120,-5.0,Pass,1
153110,75.0,60,-23.0,Fail,0
153170,85.0,120,-37.0,Pass,1
153212,95.0,120,-82.0,Distinction,1
153611,85.0,60,-29.0,Fail,0
153704,91.5,120,-166.0,Withdrawn,0
153785,86.0,60,-23.0,Pass,1
153788,58.0,60,-153.0,Fail,0
154011,88.0,60,-29.0,Pass,1
154027,78.0,60,-19.0,Pass,1
154057,87.5,90,-30.0,Fail,0
154059,66.5,180,-57.0,Pass,1
154073,65.0,90,-149.0,Fail,0
154125,89.5,60,-17.0,Fail,0
154191,89.5,60,-107.0,Distinction,1
154540,81.5,60,-34.0,Pass,1
154570,74.5,60,-64.0,Withdrawn,0
154697,24.0,80,-17.0,Withdrawn,0
155067,66.0,45,-92.0,Fail,0
155158,75.0,60,-27.0,Pass,1
155256,85.0,30,-24.0,Distinction,1
155298,72.0,60,-67.0,Pass,1
155484,1.0,120,-93.0,Distinction,1
155511,84.5,60,-29.0,Distinction,1
155550,75.0,420,-16.0,Pass,1
155631,89.5,60,-89.0,Pass,1
155854,82.0,60,-54.0,Pass,1
155938,88.5,60,-102.0,Pass,1
155956,56.0,60,-31.0,Fail,0
155963,85.0,60,-22.0,Distinction,1
155984,85.0,60,-64.0,Withdrawn,0
156127,75.0,30,-36.0,Fail,0
156171,81.5,60,-92.0,Pass,1
156311,89.5,60,-23.0,Pass,1
156358,100.0,60,-53.0,Withdrawn,0
156594,84.0,30,-23.0,Pass,1
156783,87.0,60,-54.0,Pass,1
156835,80.0,60,-135.0,Pass,1
157060,67.0,60,-29.0,Pass,1
157225,76.0,150,-34.0,Withdrawn,0
157276,86.0,60,-29.0,Distinction,1
157298,77.0,60,-78.0,Pass,1
157308,68.5,180,-31.0,Pass,1
157310,69.0,210,-16.0,Pass,1
157568,79.0,60,-52.0,Pass,1
157752,1.0,120,-28.0,Fail,0
157795,87.0,60,-16.0,Pass,1
158575,70.0,60,-156.0,Withdrawn,0
158611,55.0,60,-61.0,Pass,1
158707,75.0,60,-57.0,Withdrawn,0
158708,86.0,30,-32.0,Pass,1
158831,92.0,60,-43.0,Pass,1
159287,80.0,90,-110.0,Pass,1
159293,92.5,120,-141.0,Distinction,1
159484,75.0,30,-110.0,Fail,0
159571,90.0,30,-11.0,Fail,0
159596,78.0,60,-96.0,Withdrawn,0
159906,85.5,60,-64.0,Pass,1
159925,73.5,70,-128.0,Pass,1
159947,85.5,120,-14.0,Fail,0
159954,65.0,60,-46.0,Withdrawn,0
160005,90.5,60,-89.0,Pass,1
160026,100.0,60,-53.0,Pass,1
160181,40.0,60,-120.0,Withdrawn,0
160193,79.5,120,-55.0,Withdrawn,0
160300,60.5,60,-201.0,Pass,1
160310,56.5,60,-117.0,Fail,0
160401,47.0,60,-116.0,Withdrawn,0
160472,88.0,60,-79.0,Fail,0
160479,63.0,30,-46.0,Pass,1
160536,94.0,180,-31.0,Pass,1
160934,80.0,120,-52.0,Fail,0
160945,94.5,30,-8.0,Pass,1
160946,90.5,60,-81.0,Pass,1
161491,92.0,120,-64.0,Distinction,1
161658,68.0,225,-58.0,Fail,0
161678,40.0,60,-27.0,Fail,0
161781,67.0,90,-38.0,Withdrawn,0
162210,90.0,90,-23.0,Distinction,1
162337,55.0,120,-96.0,Fail,0
162650,47.0,30,-23.0,Fail,0
162809,84.0,60,-75.0,Pass,1
162984,40.0,220,-81.0,Withdrawn,0
163067,61.5,60,-72.0,Pass,1
163120,85.5,60,-82.0,Pass,1
163332,38.0,60,-23.0,Fail,0
163962,0.0,120,-96.0,Withdrawn,0
163996,45.0,90,-154.0,Fail,0
164148,96.0,60,-46.0,Pass,1
164211,80.0,30,-24.0,Distinction,1
164259,82.0,60,-64.0,Pass,1
164922,92.5,30,-32.0,Pass,1
164935,94.0,60,-137.0,Pass,1
164944,59.0,60,-148.0,Pass,1
164968,80.0,90,-18.0,Fail,0
165099,1.0,180,-142.0,Fail,0
165178,59.0,120,-129.0,Withdrawn,0
165226,77.0,60,-22.0,Fail,0
165243,90.0,60,-25.0,Pass,1
165376,92.0,120,-16.0,Pass,1
165421,66.5,60,-19.0,Fail,0
165509,81.0,90,-186.0,Pass,1
165617,63.0,120,-87.0,Fail,0
165647,60.0,120,-190.0,Withdrawn,0
165733,70.0,90,-79.0,Withdrawn,0
165806,83.0,60,-11.0,Fail,0
165823,65.0,60,-145.0,Withdrawn,0
165904,92.5,120,-67.0,Distinction,1
166123,83.5,60,-28.0,Pass,1
166160,100.0,30,-25.0,Distinction,1
166183,80.0,30,-44.0,Fail,0
166327,77.5,60,-28.0,Pass,1
166342,87.5,60,-27.0,Pass,1
166421,89.5,60,-22.0,Pass,1
166713,84.5,60,-29.0,Pass,1
166988,71.0,90,-37.0,Pass,1
167106,56.0,60,-79.0,Pass,1
167557,83.5,60,-61.0,Withdrawn,0
167717,41.0,60,-25.0,Fail,0
167759,67.5,180,-23.0,Fail,0
167791,71.5,60,-109.0,Pass,1
167906,60.0,60,-117.0,Pass,1
167945,35.0,90,-30.0,Withdrawn,0
167961,87.0,60,-44.0,Pass,1
168178,65.0,30,-109.0,Pass,1
168229,86.0,90,-36.0,Distinction,1
168243,30.0,180,-99.0,Withdrawn,0
168843,85.0,120,-27.0,Withdrawn,0
168936,76.0,60,-32.0,Pass,1
169008,100.0,60,9.0,Pass,1
169079,98.0,120,-54.0,Distinction,1
169213,68.5,60,-195.0,Pass,1
169297,74.5,60,-38.0,Withdrawn,0
169380,84.0,60,-34.0,Pass,1
169400,100.0,120,-39.0,Distinction,1
169490,78.0,60,-144.0,Fail,0
169515,70.0,60,-50.0,Withdrawn,0
169596,70.0,90,-14.0,Fail,0
169858,91.5,90,-4.0,Pass,1
169894,85.0,60,-37.0,Withdrawn,0
169908,70.5,60,-73.0,Fail,0
170025,48.0,60,-29.0,Withdrawn,0
170030,79.0,60,-60.0,Pass,1
170165,80.5,270,-180.0,Pass,1
170356,65.0,120,-46.0,Withdrawn,0
170864,90.0,60,-26.0,Distinction,1
170874,57.5,60,-89.0,Pass,1
170936,83.0,60,-114.0,Pass,1
170943,86.0,150,-61.0,Pass,1
171304,74.0,60,-39.0,Fail,0
171334,97.0,60,-27.0,Withdrawn,0
171549,83.5,120,-150.0,Withdrawn,0
171692,76.5,90,-92.0,Fail,0
171751,85.0,60,-47.0,Pass,1
171843,79.0,90,-149.0,Pass,1
171896,66.0,60,-68.0,Withdrawn,0
172112,60.0,60,-50.0,Pass,1
172137,86.5,60,-24.0,Pass,1
172493,84.5,90,-56.0,Pass,1
172797,60.0,60,-45.0,Pass,1
172965,96.0,150,-166.0,Distinction,1
173004,48.0,90,-59.0,Withdrawn,0
173163,1.0,60,-38.0,Fail,0
173316,80.0,60,-99.0,Fail,0
173335,86.5,60,-61.0,Fail,0
173341,58.0,60,-80.0,Fail,0
173370,62.0,60,-57.0,Pass,1
173412,89.0,60,-108.0,Withdrawn,0
173710,95.0,90,-102.0,Distinction,1
173834,99.0,30,-59.0,Pass,1
174010,97.0,30,-47.0,Fail,0
174024,55.0,60,-85.0,Pass,1
174094,72.0,60,-89.0,Pass,1
174222,71.0,60,-60.0,Pass,1
174436,0.0,60,-110.0,Fail,0
174440,63.5,60,-39.0,Fail,0
174487,77.0,60,-109.0,Pass,1
174745,56.0,60,-30.0,Pass,1
174782,83.0,60,-162.0,Pass,1
174805,78.0,135,-96.0,Withdrawn,0
175392,85.0,60,-195.0,Pass,1
175447,65.0,60,-115.0,Pass,1
175453,77.5,60,-54.0,Pass,1
175490,88.0,60,-40.0,Distinction,1
175638,65.0,90,-43.0,Fail,0
175772,85.0,270,-45.0,Withdrawn,0
175804,80.0,180,-31.0,Withdrawn,0
175932,76.0,60,-92.0,Pass,1
175940,88.0,60,-51.0,Pass,1
175991,51.0,180,-57.0,Fail,0
176086,68.0,30,-43.0,Fail,0
176092,83.5,70,-66.0,Pass,1
177333,73.5,120,-34.0,Pass,1
177354,96.0,90,-59.0,Pass,1
177472,97.0,30,-13.0,Fail,0
177492,94.0,60,-22.0,Distinction,1
177554,100.0,60,-120.0,Fail,0
177568,87.0,60,-33.0,Pass,1
177781,80.0,60,-58.0,Fail,0
177817,70.0,120,-22.0,Withdrawn,0
177967,60.0,30,-41.0,Pass,1
177981,83.0,60,-16.0,Pass,1
178020,72.0,120,-40.0,Pass,1
178072,77.0,60,-46.0,Withdrawn,0
178118,87.0,120,-114.0,Fail,0
178179,93.0,150,-44.0,Pass,1
178258,68.0,270,-50.0,Withdrawn,0
178496,76.0,30,-148.0,Distinction,1
178738,71.5,60,-37.0,Fail,0
178963,92.5,120,-8.0,Pass,1
179073,100.0,60,-35.0,Withdrawn,0
179081,78.0,120,-113.0,Fail,0
179254,83.5,60,-61.0,Fail,0
179297,100.0,60,-18.0,Fail,0
179605,80.0,60,-68.0,Withdrawn,0
179718,77.0,150,-40.0,Fail,0
179892,83.5,60,-110.0,Pass,1
179904,65.0,90,-108.0,Fail,0
180651,87.0,60,-60.0,Pass,1
180667,96.5,60,-28.0,Pass,1
180753,61.0,120,-64.0,Pass,1
180958,55.5,150,-79.0,Pass,1
180974,75.5,120,-77.0,Withdrawn,0
180976,91.0,30,-109.0,Pass,1
181251,60.0,30,-44.0,Fail,0
181316,76.0,120,-39.0,Withdrawn,0
181508,89.5,60,-55.0,Pass,1
181719,84.0,60,-45.0,Withdrawn,0
181861,89.0,60,-142.0,Pass,1
181992,83.0,120,-24.0,Pass,1
182400,30.0,30,-27.0,Fail,0
182468,65.5,90,-58.0,Fail,0
182661,80.0,60,-31.0,Pass,1
182824,75.5,120,-43.0,Pass,1
182854,80.0,80,-14.0,Pass,1
183057,62.0,60,-23.0,Pass,1
183096,57.0,60,-128.0,Pass,1
183287,88.5,90,-128.0,Withdrawn,0
183331,81.0,90,-88.0,Fail,0
183429,79.0,60,-26.0,Fail,0
183714,84.0,60,-310.0,Pass,1
183806,92.5,225,-104.0,Fail,0
183947,67.0,180,-32.0,Pass,1
184137,86.0,30,-73.0,Distinction,1
184271,65.0,170,-74.0,Pass,1
184409,100.0,60,-95.0,Distinction,1
184473,64.0,60,-33.0,Pass,1
184627,32.0,240,-155.0,Withdrawn,0
184720,67.5,90,-29.0,Withdrawn,0
184968,77.0,120,-64.0,Withdrawn,0
184972,100.0,60,-45.0,Pass,1
185021,82.5,60,-96.0,Pass,1
185024,80.0,60,-22.0,Withdrawn,0
185057,54.5,90,-31.0,Withdrawn,0
185127,84.5,60,-61.0,Pass,1
185349,89.5,60,-54.0,Pass,1
185350,75.0,60,-22.0,Fail,0
185439,74.0,120,-12.0,Fail,0
185496,78.5,120,-22.0,Fail,0
185994,87.0,60,-114.0,Pass,1
186149,85.0,60,-109.0,Pass,1
186380,91.0,60,-23.0,Distinction,1
186476,93.0,30,-19.0,Pass,1
186565,65.0,120,-33.0,Fail,0
186670,50.0,60,-11.0,Fail,0
186780,0.0,120,-117.0,Withdrawn,0
186988,76.5,60,-15.0,Fail,0
187100,88.0,60,-136.0,Distinction,1
187199,81.0,60,-47.0,Pass,1
187257,85.0,60,-3.0,Pass,1
187435,94.0,90,-1.0,Distinction,1
187601,85.5,135,-33.0,Pass,1
187623,49.0,60,-72.0,Fail,0
187663,67.0,60,-16.0,Pass,1
187793,65.0,120,-127.0,Fail,0
188026,96.5,120,-196.0,Fail,0
188152,93.5,120,-19.0,Distinction,1
188251,71.5,30,-9.0,Fail,0
188260,93.0,120,-19.0,Pass,1
188273,95.0,60,-68.0,Pass,1
188278,76.0,120,-57.0,Withdrawn,0
188524,56.0,60,-117.0,Withdrawn,0
188662,88.5,60,-38.0,Pass,1
188766,100.0,120,-11.0,Pass,1
188875,58.0,60,-81.0,Fail,0
189035,92.5,60,-32.0,Pass,1
189095,92.5,60,-29.0,Fail,0
189117,90.0,30,-5.0,Distinction,1
189143,90.0,120,-60.0,Distinction,1
189178,85.0,60,-67.0,Fail,0
189428,80.0,30,-23.0,Pass,1
189442,68.0,135,-46.0,Withdrawn,0
189624,52.0,150,-73.0,Pass,1
189629,72.0,30,-23.0,Pass,1
189664,92.5,30,-145.0,Pass,1
189720,68.0,120,-108.0,Fail,0
189879,76.0,120,-180.0,Pass,1
190279,85.0,60,-15.0,Pass,1
190352,76.5,60,-36.0,Fail,0
190418,95.0,120,-204.0,Distinction,1
190565,83.5,60,-29.0,Pass,1
190653,88.0,60,-36.0,Withdrawn,0
190780,75.0,120,-87.0,Withdrawn,0
190910,82.0,120,-173.0,Fail,0
190930,85.5,90,-12.0,Pass,1
191000,72.0,60,-29.0,Withdrawn,0
191195,72.0,120,-45.0,Fail,0
191269,87.0,60,-29.0,Pass,1
191445,71.0,60,-57.0,Fail,0
191459,1.0,60,-80.0,Fail,0
191504,76.0,90,-53.0,Withdrawn,0
191590,89.5,90,-22.0,Pass,1
191732,75.0,60,-53.0,Fail,0
191746,80.0,90,-27.0,Fail,0
191797,85.0,30,-27.0,Pass,1
191896,62.5,60,-111.0,Fail,0
191972,72.5,120,-227.0,Pass,1
191973,1.0,60,-87.0,Pass,1
192183,75.0,60,-62.0,Pass,1
192186,59.0,120,-23.0,Pass,1
192196,77.5,60,-31.0,Pass,1
192375,95.0,120,-122.0,Pass,1
192424,90.0,120,-74.0,Pass,1
192680,88.0,90,-43.0,Pass,1
192944,1.0,60,-154.0,Pass,1
193163,84.0,90,-29.0,Fail,0
193193,69.5,150,-28.0,Fail,0
193215,79.5,120,-114.0,Fail,0
193310,100.0,120,-42.0,Pass,1
193822,85.0,60,-25.0,Pass,1
193834,75.5,120,-121.0,Pass,1
194163,95.5,90,-31.0,Pass,1
195096,85.0,60,-37.0,Pass,1
195221,50.0,60,-49.0,Fail,0
195234,57.0,30,-100.0,Fail,0
195246,70.5,60,-124.0,Fail,0
195252,72.0,50,-103.0,Fail,0
195262,50.0,60,-45.0,Withdrawn,0
195345,100.0,60,-23.0,Pass,1
195515,81.5,120,-29.0,Pass,1
195552,98.0,120,-88.0,Pass,1
195897,96.0,60,-14.0,Pass,1
195938,91.5,60,-37.0,Distinction,1
195940,100.0,60,-144.0,Pass,1
196132,86.0,60,-11.0,Pass,1
196189,85.0,60,-74.0,Pass,1
196266,46.5,240,-60.0,Fail,0
197240,91.5,150,-39.0,Pass,1
197412,95.0,60,-103.0,Pass,1
197486,74.0,60,-124.0,Pass,1
197527,100.0,60,-39.0,Fail,0
197536,85.0,90,-49.0,Pass,1
197538,86.0,60,-34.0,Withdrawn,0
197595,77.5,60,-24.0,Pass,1
197730,85.0,100,-177.0,Pass,1
197759,83.5,60,-141.0,Pass,1
198167,77.5,30,-114.0,Pass,1
198257,92.0,180,-108.0,Withdrawn,0
198339,80.0,60,-86.0,Withdrawn,0
198470,64.5,60,-22.0,Withdrawn,0
198691,14.0,60,-86.0,Fail,0
198902,33.0,60,-34.0,Fail,0
198956,94.5,60,-29.0,Pass,1
199009,84.0,90,-58.0,Pass,1
199029,87.0,60,-17.0,Distinction,1
199244,80.5,60,-25.0,Pass,1
199261,63.5,60,-52.0,Withdrawn,0
199361,95.0,60,-80.0,Fail,0
199446,89.0,60,-95.0,Pass,1
199520,87.5,60,-22.0,Pass,1
199636,88.0,60,-30.0,Pass,1
199663,69.0,60,-18.0,Pass,1
199760,53.0,60,-15.0,Fail,0
199782,15.0,60,-100.0,Fail,0
199897,77.0,60,3.0,Pass,1
200095,97.0,30,-44.0,Pass,1
200278,40.0,120,-149.0,Withdrawn,0
200372,94.0,120,-311.0,Withdrawn,0
200588,18.5,150,-16.0,Fail,0
200773,84.5,150,-183.0,Fail,0
200804,64.0,60,-80.0,Pass,1
200860,69.0,60,-54.0,Pass,1
200905,83.0,60,-121.0,Fail,0
200957,37.0,120,-88.0,Fail,0
201151,83.0,60,-68.0,Distinction,1
201327,34.0,30,-16.0,Fail,0
201425,76.0,60,-115.0,Pass,1
201431,93.5,120,-36.0,Pass,1
202138,80.0,90,-117.0,Withdrawn,0
202394,86.0,60,-30.0,Distinction,1
202487,92.5,90,-55.0,Distinction,1
202489,80.0,60,-142.0,Withdrawn,0
202506,56.5,150,-140.0,Fail,0
202606,98.0,60,-130.0,Pass,1
202635,68.0,60,-73.0,Withdrawn,0
202677,76.0,60,-67.0,Pass,1
202713,59.0,60,-80.0,Fail,0
202879,64.0,60,-61.0,Fail,0
203050,76.0,100,-117.0,Pass,1
203066,76.0,60,-149.0,Pass,1
203108,92.5,120,-117.0,Fail,0
203149,60.0,60,-87.0,Fail,0
203481,89.5,60,-34.0,Pass,1
203568,75.0,180,-67.0,Fail,0
203640,81.5,60,-107.0,Pass,1
203707,79.5,60,-29.0,Fail,0
203963,79.5,30,-26.0,Pass,1
204117,83.5,60,-66.0,Withdrawn,0
204182,72.0,60,-200.0,Pass,1
204410,70.0,120,-161.0,Pass,1
204505,71.0,60,-89.0,Pass,1
204609,95.0,60,-38.0,Pass,1
204725,83.0,30,-80.0,Pass,1
204738,92.5,90,-10.0,Distinction,1
204745,82.5,60,-33.0,Fail,0
204746,89.0,120,-25.0,Distinction,1
204996,96.0,120,-55.0,Pass,1
205350,75.0,60,-68.0,Pass,1
205398,74.0,60,-17.0,Fail,0
